TEXT;LABEL
Es ist nur und ausschließlich der Islam, also alle und jeder Moslem, die ein Problem mit der Menschheit haben! Im Islam habt ihr, die Gutmenschen, die Nazis, die ihr so verzweifelt bei den Deutschen sucht!;RACISM
Mittlerweile werden deutsche Frauen die Hilfe brauchen abgewiesen, weil nicht genug Plätze vorhanden sind. Ausländische Frauen belegen deutsche Frauenhäuser.;RACISM
Klar dürfen sich Ausländer in Deutschland niederlassen, aber das ist ganz klar eine Überfremdung unseres Landes.;RACISM
Davor haben sich die Grünen für jeden Scheinasylanten, jeden ausländischen Gewalttäter und jeden Islamisten eingesetzt.;RACISM
Klar doch immer hereinspaziert. Wir habens doch. Ausländer rein. Deutsche raus.;RACISM
Wer Multikulturalismus will muss damit leben, dass er auch Kulturen bekommt, die blöd sind.;RACISM
Deutsche haben Deutschland wieder aufgebaut,vorallem deutsche Frauen! Keine Türken oder sonstige!;RACISM
An jeder Ecke der Abschaum!Dieses Land ekelt mich an!;RACISM
Eine lebenswerte islamische Gesellschaft gibt es nirgends.;RACISM
Die kriminellen Asylanten sollten wenigstens für Unterkunft, Essen usw. arbeiten und in die Rentenkasse einzahlen.;RACISM
In unserer Nachbarschaft wohnt eine weitere deutsche Familie. Vor ein paar Jahren war das noch ganz anders, bevor bei uns die Deutschen verdrängt wurden. Jetzt kann man sich bei den ganzen Moslems und Schwarzafrikanern abends gar nicht mehr auf die Straße trauen.;RACISM
Als meine Tochter eine Lehrerin mit Kopftuch bekam, habe ich sofort den Schulwechsel veranlasst. Was soll eine Frau, die sich von ihrer aggressiven Religion und ihrer antidemokratischen Kultur unterdrücken lässt, meiner Tochter schon beibringen?;RACISM
So sind wir doch erst in diesem Schlamassel gelandet! Ohne die ganzen Ausländerhorden mit ihren Superspreader-Partys wären wir heute schon weiter in der Bekämpfung der Pandemie.;RACISM
Schauen sie sich die No-Go-Zonen in deutschen Städten an. Gezeichnet und geführt von kriminellen Clans und islamischen Mullahs.;RACISM
Was der Bund den Ländern für den sozialen Wohnungsbau zur Verfügung stellt, ist eine enorme Leistung.Wir wissen auch – ich habe vorher die Vielfältigkeit angesprochen –, dass mit dem sozialen Wohnungsbau nicht alles abgedeckt ist.;OTHER
Er stellt fest: 2,6 Prozent weniger CO2 bei Gebäuden in den letzten zehn Jahren. Sie haben uns geantwortet, was wir für energetische Sanierung in den letzten zehn Jahren in Deutschland ausgegeben haben: 500 Milliarden Euro, eine halbe Billion Euro ausgegeben in zehn Jahren, Einsparung 2,6 Prozent CO2. Viel hilft eben nicht viel.;OTHER
Mit Blick auf den digitalen Raum gibt es natürlich eine ganze Reihe von Gesetzesvorhaben, über die wir diskutieren.;OTHER
Von den Mieterinnen und Mietern, die in umgewandelten Wohnungen wohnen, ist weniger als 1 Prozent in der Lage, diese Wohnung zu kaufen.;OTHER
Da sind wir in einem guten Gespräch, von einer gemeinsamen Zielsetzung in der Koalition geleitet. Das schauen wir uns ganz genau an. Und da gibt es durchaus Punkte, mit denen wir nicht zufrieden sind.;OTHER
Plötzlich gibt es Mutter eins und Mutter zwei. Viele andere Mütter werden wahrscheinlich noch folgen, Elternteil eins und Elternteil zwei. Von Vätern ist gar keine Rede mehr.;OTHER
Also: Bitte eine Richtung, damit man weiß, wohin Sie wollen! Sonst wird es schwierig.;OTHER
Aber was Sie jetzt tun: Sie nutzen die Aushebelung der Schuldenbremse, um einen richtigen Schluck aus der Schuldenpulle zu nehmen. Und das werfen wir Ihnen vor.;OTHER
Meine lieben Kolleginnen und Kollegen, es ist genau andersrum: Weil wir Maßnahmen ergriffen haben, ist bis jetzt so wenig passiert und sind wir in Deutschland so gut durch die Krise gekommen.;OTHER
Diese elektronische Patientenakte wird nicht vom ersten Tag an alles können, sie wird nicht vom ersten Tag an perfekt sein. Bei Datenschutz und Datensicherheit wird sie bestmöglich sein.;OTHER
Was wir uns hier aus Ihrer Ecke anhören müssen, ist einfach wirklich asozial. Wir wissen alle hier in diesem Haus, dass wir bereits über 1 Million Todesopfer durch Corona haben. Und wir wissen alle, dass es sehr, sehr viele Erkrankte gibt, die unter den Spätfolgen immer noch sehr leiden.;OTHER
All diese Menschen verdienen dasselbe wie wir: dass ihre Rechte gewahrt werden, dass sie über ihr Leben selbst bestimmen dürfen und dass sie die notwendigen Mittel dafür haben.;OTHER
Die Betroffenen, die Opfer, sind selbst Arbeitsmigranten, oder sie sind Kinder und Kindeskinder von Arbeitsmigranten, und Sie machen Stimmung gegen diese Menschen. Schämen Sie sich!;OTHER
Wer aber für sich in Anspruch nimmt, ein Patriot zu sein, der kann nicht gleichzeitig auf Abschottung, auf Nationalismus, auf Rassismus und auf Intoleranz setzen, wie Sie das immer wieder tun. Wer das tut, ist kein deutscher Patriot, liebe Kolleginnen und Kollegen.;OTHER
Faktum ist: Niemand der jüngeren und schon gar nicht der älteren Frauen will, dass weiße Männer mittleren und höheren Alters in leitenden Positionen deutlich überrepräsentiert sind. Das gilt für betriebliche Führungspositionen wie für Parteien, Parlamente, für jedwede entscheidungsgebenden Gremien.;OTHER
Bewirbt sich also ein Mann auf eine solche Stelle, dann wird ihm in vielen konkreten Fällen, selbst bei besserer Eignung und höherer Leistung, nur aufgrund des falschen Geschlechts eine Frau vorgezogen, weshalb auf viele Stellen männliche Bewerbungen, Frau Kollegin, wegen der mangelnden Erfolgsaussichten schon gar nicht mehr erfolgen.;OTHER
Wenn es in der Nachbarwohnung zu laut ist und es zu Ruhestörungen kommt, kann sich jemand an die Ordnungsbehörden wenden. – Dafür gibt es schon heute klare Prozeduren, und daran ändert sich im Übrigen auch nichts.;OTHER
Die diesjährigen Coronamaßnahmen haben schon große gesundheitliche Auswirkungen hervorgebracht. Dies gilt auch für den fehlenden Ausgleich wegen Einschränkungen beim Sport und im kulturellen Bereich.;OTHER
Herr Präsident! Meine Damen und Herren! Ich denke, die aktuelle Zahl der Infektionen – mehr als 21 000 – ist ein absolut entscheidender Wert und zeigt, dass Handlungsbedarf gegeben war.;OTHER
Ich schäme mich, in einem Parlament mit Verfassungsfeinden wie Herrn Lauterbach zu sitzen, der offen fordert, dass der Staat jederzeit in die Wohnungen der Bürger eindringen kann.;OTHER
Ja, noch schlimmer: Die Wertschätzung demokratischer Strukturen scheint heute insbesondere in Ostdeutschland zu erodieren.;OTHER
Wie groß waren plötzlich die Umbrüche und Veränderungen, die es zu bewältigen galt! Ohne die Unterstützung unserer Nachbarn aus Niedersachsen wäre dies so nicht möglich gewesen.;OTHER
Doch es geht auch anders: Im Laufe der Jahre habe ich Westdeutsche kennengelernt, die sich für unser Land und uns Menschen wirklich interessierten, Freundschaften entstanden, die ich nicht mehr missen möchte.;OTHER
Das ist nur Geldbeschaffung für Psychologen und andere Menschen, meine Damen und Herren.;OTHER
Wir haben Gott sei Dank trotz der Krise sogar einen leichten Rückgang der Arbeitslosigkeit.;OTHER
Kinder und Jugendliche mussten monatelang auf Schule und Kita verzichten. Eltern mussten mit der Doppelbelastung aus Homeoffice und Kinderbetreuung umgehen. Risikogruppen haben sich aus Angst vor dem Virus aus dem gesellschaftlichen Leben zurückgezogen. Ärztinnen und Pfleger, Gesundheitsämter und örtliche Verwaltungen stehen unter großem Druck.;OTHER
Jeden Tag werden im Lagebericht des Robert-Koch-Instituts eine ganze Reihe von Parametern, Zahlen und Entwicklungen veröffentlicht, die man natürlich immer alle im Zusammenhang sehen muss.;OTHER
Das heißt im Umkehrschluss: Wir können nicht ein ganzes Land in den Ruin treiben, sondern wir müssen uns auf die Leute konzentrieren, die wirklich gefährdet sind.;OTHER
Anstatt jetzt Einschränkungen von Grundrechten zu forcieren, wäre es vonnöten gewesen, dass die Regierung sich schon früher mit dem Problem Pflegebereich befasst hätte. Dieses Versäumnis wirkt sich jetzt deutlich aus.;OTHER
Also, die Regelungen zu den Ermittlungsmöglichkeiten, von denen ich gesprochen habe, sind in Kraft. Man kann computergeneriertes Material erzeugen, und dadurch kommen die Ermittler heute in die Foren, die ihnen vor einigen Jahren noch versperrt gewesen waren.;OTHER
Da haben wir inhaltlich gar keinen Dissens. Es gibt viele wichtige Punkte, die wir umsetzen wollen und in diesen Gesetzen noch verankert werden. Daran sieht man, dass der Kampf gegen sexuellen Kindesmissbrauch mit diesem Gesetz auch nicht erledigt ist.;OTHER
Aber ich sage auch ganz klar: Lockdown und Hilfen gehören zusammen.;OTHER
Mit solcher Beschwichtigung geht Deutschland genau den Irrweg, den Frankreich nun endlich beendet hat. Wir wollen hierzulande nicht noch weitere Anschläge, sondern Anschläge durch Abschiebungen verhindern. Man kann doch nicht, um Gefährder zu schützen, die eigene Bevölkerung einer tödlichen Gefahr aussetzen.;OTHER
Eine Therme in Duisburg etwa wollte Frauen untersagen, knappe Bikinis zu tragen: Freizügigkeit werde nicht von allen toleriert.;OTHER
Das Ergebnis nach fünf Tagen Freiheit: ein Toter, ein Schwerverletzter.;OTHER
. Dann können diese auch nicht hier mit uns zusammenleben. Macron verteidigt die Freiheit, er ist ein Sohn Voltaires. Merkel aber ist keine Tochter Kants, sie ist die Tochter Honeckers.;OTHER
Die Taten von Nizza, aber auch von Paris und von Dresden erfüllen uns mit Trauer, Abscheu und auch Wut. Wir trauern um die Opfer und fühlen mit den Hinterbliebenen, insbesondere mit der Kirchengemeinde, deren Gotteshaus gestern vom islamistischen Fanatismus angegriffen wurde.;OTHER
Aber wir müssen auch feststellen, dass es nicht immer einfach ist und dass der islamistische Terror wieder da ist. Er war im Grunde nie weg, die Gefahr ist nicht geringer geworden, das haben gerade die letzten Tage und Wochen gezeigt.;OTHER
Denn wer in Deutschland Schutz sucht, aber selbst erklärtermaßen ein Feind dieses Landes und eine Gefahr für unsere Bevölkerung ist, der muss sich im Klaren sein, dass das Konsequenzen hat, die er auch selbst zu verantworten hat.;OTHER
Dafür braucht die Bundeswehr die nötige Vorbereitung und Ausstattung. Wir brauchen klare Anforderungen an die Akzeptanz und die Einhaltung unserer Werte, sowohl beim Erwerb der deutschen Staatsangehörigkeit als auch die Anforderung, die deutsche Sprache zu erlernen.;OTHER
Sehr geehrte Damen und Herren, wir brauchen Prävention. Wir müssen aber auch infrage stellen, wie sie wirkt, denn die vielen Bundesprogramme haben nicht verhindert, dass der Verfassungsschutz inzwischen rund 12 000 Salafisten in unserem Land zählt.;OTHER
Ich sage das gerade auch im Blick auf ein kürzlich von mir besuchtes Projekt, welches in Nordrhein-Westfalen und Berlin seit vielen Jahren erfolgreich online unterwegs ist und versucht, gefährdete Jugendliche nicht nur zu erkennen, sondern anzusprechen.;OTHER
Ich möchte an dieser Stelle auch noch mal allen Mitgliedern dieses Hauses ganz, ganz herzlich danken, die sich gestern Abend, um 18 Uhr, vor der französischen Botschaft versammelt haben.;OTHER
So hat man auch in Dresden die konkrete Gefahr eben nicht erkannt, und das, obwohl zum Beispiel der Bundesnachrichtendienst laut Presseberichten bereits vor über einem Jahr Informationen gehabt haben soll, dass der mutmaßliche Attentäter einen Anschlag in Deutschland plant.;OTHER
Können Sie mal ein bisschen die Lautstärke runterdrehen? Denn es ist echt anstrengend nach so einem ganzen Tag.;OTHER
Ein Blick, meine sehr verehrten Kolleginnen und Kollegen, der nicht nur damit begründet ist, dass wir in unserem freiheitlichen und aufgeklärten Europa demokratische Strukturen haben, ein liberales Zusammenleben pflegen, die Freiheit des Andersdenkenden achten und weniger den Blick darauf richten, warum dies so ist.;OTHER
Warum es doch geht, ist, dass wir eine sinnvolle Ergänzung, eine Weiterentwicklung des Unterrichtes bekommen und dass wir natürlich auch in Situationen wie jetzt, in Krisen und Ausnahmesituationen, vorbereitet sind, dass im Worst Case eben nicht monatelang der Unterricht ausfällt.;OTHER
Wie kann es denn umgesetzt werden, dass zum Beispiel Drohnen im Steillagenweinbau eingesetzt werden können, um dort Pflanzenschutzmittel auszubringen? Da müssen jetzt Verordnungen endlich mal angepasst werden, damit man auf Hubschrauberspritzungen verzichten kann. Machen Sie doch mal Vorschläge! Wenn es konkret wird, kommen hier nur die alten Schlagworte, aber es kommt nichts Konkretes.;OTHER
Wir Freie Demokraten kämpfen für echte Lösungen.;OTHER
Ich bin, ehrlich gesagt, bei der Bewertung hin- und hergerissen. Ja, die Linke wollte und will, dass generell öffentliche Gelder an öffentliche Leistungen gebunden sind, zum Beispiel über eine wirkliche Gemeinwohlprämie.;OTHER
Das Abkommen, über das wir gleich entscheiden werden, versucht das. Das ist überfällig, das ist gut, und dazu kann man nicht Nein sagen, und das werden wir auch nicht.;OTHER
Auch der vorliegende Gesetzentwurf enthält durchaus Positives. Und damit fasse ich mich noch kürzer als Herr Liebich, denn das war es eigentlich auch schon mit dem Lob.;OTHER
Das Budget für den Spitzensport wird im nächsten Jahr auf 290 Millionen Euro anwachsen, das ist eine Steigerung von 75 Prozent in nur vier Jahren.;OTHER
Das alles als Tropfen auf den heißen Stein zu bezeichnen, wie es der oberste Repräsentant des organisierten Sports in diesen Tagen öffentlich getan hat, ist aus meiner Sicht unangemessen – mindestens unangemessen, um vielleicht nicht zu sagen: respektlos – gegenüber denjenigen, die seit Monaten auf allen staatlichen Ebenen ihr Möglichstes tun, um die Menschen, die Gesellschaft und damit eben auch den Sport durch diese Krise zu steuern.;OTHER
Sehr geehrte Damen und Herren, die Doping-, Betrugs-,Korruptionsskandale von Sportfunktionären – nicht nur, aber vornehmlich auf internationaler Ebene – lassen einen geradezu ratlos und frustriert zurück.;OTHER
Wir brauchen Eigentum. Wir haben das Baukindergeld eingeführt. Ich finde es toll, dass die SPD auch die Verlängerung des Baukindergelds mitträgt.;OTHER
Das ist eine gute Aktion. Es sind 260 000 Anträge gestellt worden. 60 Prozent der Baukindergeld-Empfänger haben ein Haushaltseinkommen von maximal 40 000 Euro.;OTHER
Die hätten Sie halbieren können. Das wäre Ihre Pflicht und Aufgabe gewesen.;OTHER
Eine unheilige Koalition, die sich da für dieses Land androht.;OTHER
Deswegen ist es wichtig, dass wir die Instrumente, die wir heute schon haben, effektiv nutzen. Ich nehme einmal ein Beispiel aus Hessen.;OTHER
Vielen Dank, Herr Präsident. – Herr Gröhler, Sie haben die Berliner Wohnungs- und Baupolitik angesprochen, haben aber die aktuelle Position der CDU in diesen Fragen gar nicht so richtig benannt.;OTHER
Weitere Wortmeldungen zu diesem Einzelplan liegen mir nicht vor.;OTHER
Die Fragen liegen auf der Hand: Wie schützen wir unsere Demokratie vor Vergiftung und Hass? Wie sorgen wir dafür, dass unsere Kinder in Sicherheit aufwachsen?;OTHER
Liebe Kolleginnen und Kollegen, das ist in unserer Sicht kein historischer Schritt, wie der Minister das sagt, sondern ein historischer Rückschritt. Das können wir heute schon sehen.;OTHER
Ich muss wegen eines Berichterstattergesprächs leider die Runde etwas früher verlassen.;OTHER
Wenn das heißen würde, sie seien auch nicht gebraucht worden, dann könnte man sagen: Das ist vielleicht eine gute Botschaft.;OTHER
Die Wirtschaft erwartet auch, dass wir das zugeben. Der angenommene Strombedarf muss auch die Größe sein, von der wir ableiten, wie viel erneuerbare Energien wir brauchen.;OTHER
Wir brauchen eine Politik – und zwar nicht nur in der Entwicklungszusammenarbeit –, die sich im Sinne Bismarcks am Möglichen und an einer sparsamen Haushaltsführung orientiert und nicht Wunschträumen anhängt.;OTHER
Zu guter Letzt: Die Verfassungsmäßigkeit oder die Vereinbarkeit mit europäischem Recht wird einzig und allein durch das Bundesverfassungsgericht und den Europäischen Gerichtshof festgestellt, und das ist auch gut so.;OTHER
Auch der Anteil der Anleihen, die die Notenbank kauft, ist inzwischen nahezu an der Grenze dessen, was zulässig ist, nämlich ein Drittel der gesamten Staatsanleihen.;OTHER
Mit dem Antrag wettert die AfD nun gegen die EZB wegen der Negativzinsen, dabei müssten Sie tosenden Beifall klatschen. Deshalb will ich Ihnen und den Zuschauern mal ganz langsam erklären, worum es geht.;OTHER
Aber ich kann es als Staat auch andersherum machen: Ich gebe Anleihen heraus. Weil die Geschäftsbanken wissen, dass meine Staatsanleihen sehr solide sind, verspreche ich den Geschäftsbanken dann allerdings keine Zinsen, sondern fordere von ihnen umgekehrt Prämien, also umgekehrte Zinsen, sprich: Negativzinsen. Die Geschäftsbanken nehmen das sogar an.;OTHER
Das ist das ganze Geheimnis hinter Negativzinsen.;OTHER
Ich weiß nicht, ob es bei Ihnen auf Informationsmangel beruht, wenn Sie das Gegenteil behaupten, Herr Braun. Wahr ist doch vielmehr, dass es wichtig ist, dass wir gerade dafür Sorge tragen, eben alle Gesprächskanäle offenzuhalten, gerade weil es um die Menschen im Iran und nicht nur um ein fragwürdiges Regime geht.;OTHER
Ich möchte mich im Namen meiner Fraktion bei Navid Afkari, seinen Brüdern, allen Menschen, die zu Unrecht im Gefängnis sitzen und gefoltert werden, dafür entschuldigen. Ihr rechthaberischer Duktus hilft keinem einzigen Menschen, der von Unterdrückung und Verfolgung bedroht wird.;OTHER
Dies waren mit die letzten Worte des iranischen Ringers Navid Afkari. Am Samstag letzter Woche richtete das iranische Regime ihn hin.;OTHER
Doch gehen deutsche Behörden bisher völlig gegenteilig und teilweise sehr rabiat bei der Abschiebung in den Iran vor. Ich bekam vor Kurzem einen Fall auf den Tisch – er spielt in NRW –, bei dem ein zum Christentum konvertierter Iraner, der auch in seiner Gemeinde aktiv ist, von heute auf morgen abgeschoben werden sollte.;OTHER
Als Linke finden wir es gut, dass die Bundesregierung dazu klare Worte gefunden hat. Das iranische Regime zeigt mit der Hinrichtung einmal mehr, dass politische Gegner im Iran gnadenlos verfolgt werden und dass niemand, nicht einmal ein im Iran bekannter und populärer Sportler, vor den Fängen des Regimes sicher ist.;OTHER
Der Name Afkari reiht sich unter die zahllosen Opfer des Regimes ein. Laut Amnesty International sind 2019  251 Menschen im Iran hingerichtet worden. Der Iran ist eines der Länder mit den höchsten Hinrichtungszahlen in der Welt.;OTHER
Doch gehen deutsche Behörden bisher völlig gegenteilig und teilweise sehr rabiat bei der Abschiebung in den Iran vor. Ich bekam vor Kurzem einen Fall auf den Tisch – er spielt in NRW –, bei dem ein zum Christentum konvertierter Iraner, der auch in seiner Gemeinde aktiv ist, von heute auf morgen abgeschoben werden sollte.;OTHER
Aber auch die Doppelstandards der Bundesregierung sind schwer zu ertragen. Saudi-Arabien zum Beispiel richtete letztes Jahr 184 Menschen hin. Dazu hört man selten ein kritisches Wort der Bundesregierung.;OTHER
Oder nehmen wir Ägypten: eine Militärdiktatur, keine freien Wahlen, Menschenrechte werden verletzt. Die Bundesregierung genehmigte letztes Jahr Rüstungsexporte in Höhe von 802 Millionen Euro an Kairo. Stoppen Sie diese Rüstungsexporte, wenn Sie es mit Menschenrechten ernst meinen!;OTHER
Wir haben einen umfassenden Antrag zur Lage im Iran eingereicht, den wir hier in der nächsten Plenarwoche werden miteinander diskutieren können, und dort werden wir uns auch ausführlich mit der Politik der Bundesregierung beschäftigen.;OTHER
Der Kollege Hartwig hat sich heute hierhingestellt und Saddam Husseins Giftgasanschläge auf die Kurdinnen und Kurden „Stabilität“ genannt. Das ist Ihre Art von Menschenrechten.;OTHER
Die Hisbollah: Frau von Storch kommt immer hierhin und sagt: „Die Hisbollah ist schlimm“, aber zum besten Verbündeten der Hisbollah – Assad –rennen Sie hin und freuen sich, dass er da ist, und erzählen das auch hier vom Pult aus.;OTHER
Narges Mohammadi hat ihr Leben lang eine einzige große Aktivität gehabt: Sie hat gegen die Todesstrafe gekämpft.;OTHER
Im Koalitionsvertrag haben sich die Fraktionen von CDU/CSU und SPD auf ein einheitliches Abstimmungsverhalten im Deutschen Bundestag verständigt. Das ist Grundlage jeder Koalition. Diese Tatsache wird von den Fraktionen der Opposition gerne dazu benutzt, um Fraktionen in einer Regierungskoalition vorzuführen.;OTHER
Ich weiß, dies ist für die Bürgerinnen und Bürger nur sehr schwer nachvollziehbar, und auch uns Abgeordneten verlangt eine solche namentliche Abstimmung bei wichtigen Themen und vor allem auch bei humanitären Notlagen sehr viel ab. Zur Regierungsverantwortung in einer Demokratie gehört es aber eben auch, getroffene Vereinbarungen einzuhalten.;OTHER
Die Zustände auf Lesbos und den anderen griechischen Inseln sind bereits seit Langem katastrophal und unerträglich. Durch die verheerenden Brände im Flüchtlingscamp Moria hat sich die Lage nochmals massiv verschlechtert. Rund 13 000 Menschen haben nun auch noch ihr letztes Dach über dem Kopf verloren.;OTHER
Doch auch darüber hinaus müssen wir Griechenland noch stärker unterstützen und entlasten, indem wir geflüchtete Menschen von den Inseln in anderen europäischen Staaten aufnehmen. Deutschland hat sich hierbei in großem Maße engagiert und bei den anderen europäischen Mitgliedstaaten dafür geworben, geflüchtete Menschen aus Griechenland aufzunehmen.;OTHER
Es ist gut, dass sich die Union auf unseren Druck hin endlich bewegt hat. Wir haben uns mit Erfolg dafür eingesetzt, dass unser Land einen eigenständigen Beitrag humanitärer Hilfe leistet und gleichzeitig die Solidarität der europäischen Gemeinschaft nicht aus der Pflicht entlässt.;OTHER
Für eine grundsätzliche Lösung brauchen wir eine Neuausrichtung der europäischen Flüchtlingspolitik und des Gemeinsamen Europäischen Asylsystems. Als SPD-Bundestagsfraktion haben wir dazu vor der Sommerpause einen klaren Beschluss mit konkreten Umsetzungsvorschlägen verabschiedet.;OTHER
Bei der Abstimmung im Bundestag geht es aber nicht um Symbolpolitik, sondern vielmehr darum, die Aufnahme von Menschen aus Griechenland auch tatsächlich durchzusetzen.;OTHER
Wem das nicht gefällt, der muss mit seiner Wahlentscheidung bei der nächsten Bundestagswahl für andere Verhältnisse sorgen.;OTHER
Ich weiß, dieses Agieren ist für Bürgerinnen und Bürger nur sehr schwer nachvollziehbar.;OTHER
Noch vor Kurzem hat die SPD groß getönt: Keine Wahlrechtsreform ohne Parität! – Gestern kein Wort dazu. Ich muss sagen: Das war entlarvend.;OTHER
Meine Damen und Herren, wir alle wissen: Es geht so nicht weiter. Ein Frauenanteil von 31 Prozent ist inakzeptabel.;OTHER
Es gibt bereits einige gute Vorschläge, wie ein Paritätsgesetz aussehen könnte. Ich finde, wir sollten jetzt wirklich anfangen, sie inhaltlich zu diskutieren, nicht im Schlagabtausch, sondern indem wir gemeinsam ernsthaft daran arbeiten.;OTHER
Die Aufgabenbeschreibung der Kommission ist zudem sehr umfangreich: Sie soll sich mit dem Wahlrecht ab 16 befassen, der Dauer der Legislaturperiode, Vorschläge zur Modernisierung der Parlamentsarbeit entwickeln und dann irgendwann auch noch – Zitat – „Maßnahmen empfehlen, um eine gleichberechtigte Repräsentanz von Frauen und Männern auf den Kandidatenlisten und im Deutschen Bundestag zu erreichen“.;OTHER
Wir diskutieren nun schon lange in unterschiedlicher Intensität, wie der Frauenanteil im Bundestag erhöht werden kann, so auch in der eben von der Kollegin Bauer erwähnten interfraktionellen Arbeitsgruppe.;OTHER
Nutzen wir die Chancen der Digitalisierung und der Vernetzung. Corona hat uns gezeigt, dass vieles möglich ist.;OTHER
Als nationales Parlament haben wir eine Vorbildfunktion. Es ist unser Anspruch und unsere Pflicht, mit gutem Beispiel voranzugehen.;OTHER
Mit diesem gemeinsamen Ziel sind wir als interfraktionelle Frauengruppe aus der Mitte des Parlaments im vergangenen Jahr zusammengekommen.;OTHER
Diesen Weg der Gleichberechtigung verbindlich und chancengleich weiterzugehen, ist unsere Forderung als SPD.;OTHER
Wie können wir so etwas endgültig überwinden? Eine Antwort von meiner Fraktion ist ganz klar: Wir brauchen mehr Frauen im Deutschen Bundestag.;OTHER
Wir haben einen europäischen Energiebinnenmarkt.;OTHER
Welche Rolle spielen beispielsweise weitere emissionsarme Energieträger? Und zum Abschluss die Frage: Welche Rolle spielt der Import von emissionsarmer, also grüner Energie? Was steht da in Ihren Konzepten?;OTHER
Mir werden regelmäßig Gutachten zur Kenntnis gebracht. Das bedeutet ja nicht, dass es so ist, wie dort behauptet wird, und dass ich mir das zu eigen machen muss. Ich bin überzeugt, dass wir einen verfassungskonformen, EU-konformen Gesetzentwurf vorgelegt haben.;OTHER
Man bezieht sich auf die Formulierung, dass der Ausbau der erneuerbaren Energien der öffentlichen Sicherheit dient. Die Bürgerinitiativen befürchten jetzt natürlich, dass die öffentliche Sicherheit immer als Argument genommen wird, um gegen den Willen der Bürger, die in dem Gebiet leben, Windindustrieanlagen zu errichten.;OTHER
Nun sehen Sie in Ihrer Wasserstoffstrategie auch vor, dass der Grüne Wasserstoff auch im Verkehrsbereich und im Wärmebereich, also in den Bereichen, wo zu wenig getan worden ist, eingesetzt werden kann.;OTHER
Die Bundesregierung ist dem Erhalt der Menschenrechte und dem Erhalt des Friedens verpflichtet. Wir tun das an vielen Stellen: in Libyen und auch anderswo.;OTHER
Aber was Sie hier heute präsentiert haben, waren keine Lehren, waren keine Erkenntnisse, sondern es war ein bekanntes Muster, das wir von Ihnen kennen: Es war nur ein Polemisieren.;OTHER
Und wir sehen etwas sehr, sehr deutlich, wenn wir uns die Aktuellen Stunden zum Thema Extremismus in diesem Hause anschauen.;OTHER
Sie haben zum Thema Linksextremismus mal eine Aktuelle Stunde beantragt. Heute reden Sie über Islamismus.;OTHER
Während es uns zum Beispiel um die rechtsextremen Taten in Halle ging, um den rechtsextremen Mord an Regierungspräsident Walter Lübcke, haben Sie nichts anderes zu tun gehabt, als sich in Selbstmitleid zu suhlen. Wir sagen: Extremismus gibt es nicht à la carte. Hier gibt es keinen Rabatt, weder auf Rechts- noch auf Linksextremismus.;OTHER
Unser Kampf gegen Terror kann nämlich nur dann erfolgreich sein, wenn wir die sozialen Verwerfungen analysieren und bewältigen.;OTHER
Denn mit Antoine Leiris, dessen Frau im Bataclan ermordet wurde, sage ich: Meinen Hass bekommt ihr nicht!;OTHER
Weder sollten wir uns von der Hetze Präsident Erdogans gegen Macron, der vor allem von innenpolitischen Problemen ablenken will, noch von den Aufrufen zum Boykott französischer Produkte durch die iranische Führung beeindrucken lassen.;OTHER
Solange diese Geschäftspraktiken von BlackRock & Co nicht unterbunden werden, ja solange diese Akteure sogar auf Rückendeckung von Spitzenpolitikern in Deutschland zählen können, solange werden die Entwicklungsländer in der Schuldenfalle bleiben.;OTHER
Deshalb ist dem Antrag der Grünen in allen zentralen Punkten zuzustimmen. Wir brauchen dringend eine neue, nachhaltige Entschuldungsinitiative. Wir benötigen ein Staateninsolvenzverfahren, das regelt, wie Staaten ihre Schuldenlast auf ein verträgliches Maß reduzieren können.;OTHER
Ghana gibt fünfmal mehr Geld für die Tilgung von Zinsen aus als für die Gesundheitsversorgung der eigenen Bevölkerung, und das mitten in der Coronakrise.;OTHER
Die Folgen dieser Schieflage sind dramatisch: Wenn wir keinen Ausweg aus der Schuldenkrise finden, könnte die Kindersterblichkeit in Entwicklungsländern um 45 Prozent steigen, sagt der IWF. Jetzt schon sterben weltweit pro Minute elf Kinder an Hunger. Das ist eine Katastrophe.;OTHER
Die Entwicklungserfolge der vergangenen Jahre sind wirklich bedroht.Diese Situation hat sich durch Corona nachhaltig verschärft.;OTHER
Wie kann es zum Beispiel sein, dass bei einer Trauerfeier für einen Verstorbenen mit einem weltlichen Trauerredner nur 10 Menschen teilnehmen dürfen, weil sie als private Veranstaltung eingestuft wird, während bei einer Trauerfeier im selben Raum, bei der ein Pfarrer spricht, bis zu 30 Trauergäste zugelassen sind, weil das als religiöse Veranstaltung gilt? Absurder geht es kaum noch!;OTHER
Über zwingend notwendige, nachweisbar wirksame und nicht zuletzt verhältnismäßige Einschränkungen von Grundrechten darf niemand anderes als der Deutsche Bundestag entscheiden.;OTHER
Alle Bürgerinnen und Bürger in unserem Land haben darüber hinaus einen Anspruch an uns als Parlamentarierinnen und Parlamentarier. Wir kommen zusammen, wir sitzen hier gerade im Plenum mit Abstandsregeln beieinander, wir tragen Masken.;OTHER
Es wird nicht nur darum gehen, dass wir Leitplanken für diese Debatte setzen, dass wir einen Rahmen geben, in dem Grundrechtseingriffe stattfinden.;OTHER
